FIPS,2010 RR,2011 RR,2012 RR,2013 RR,2014 RR,2015 RR,2016 RR,2017 RR,2018 RR,2019 RR,2020 RR,2021 RR,2022 RR
36033,0.411349593288172,0.6032899629310071,1.4777486769898505,0.3931482042171875,0.8233148648357705,0.49526699387320544,0.737377117213105,0.550555088695166,0.1255816860993671,0.16357423761551185,0.7022786741499011,0.7141107315923434,0.7917529372290784
36035,0.0,0.24116383133559802,0.12627060160710787,0.3081235463735444,0.7553845954598818,0.3141019137173388,0.6611492966879734,0.19218364816171896,0.6050311465950128,0.172428683526323,1.0818019230677176,0.6959344877770075,1.1616251555868666
36037,0.8535301225624395,0.8170661036417423,0.9956245617627113,1.0900597159441427,0.8375802214047072,1.1537680531428232,1.3903954463783978,1.1215354926538963,1.7771268835224392,1.138961358211712,1.2528194548002047,1.0369701132613578,0.9040301118670507
36039,0.6993754426319609,0.920530712669002,1.7295246038306902,0.9817804508270247,1.557641076789127,1.2984527929260068,1.2836764976432138,1.2714758751568798,1.5371587779139588,0.8798523094532376,1.1353564737146342,1.5881107943738262,0.8275470228766065
36041,0.0,0.0,0.0,0.0,0.766253438560024,0.0,0.6189699026640674,0.0,0.0,0.0,0.8008190473402277,0.7085654368690206,0.7617715663448243
36043,0.36429184888834165,0.41842305121318274,0.0,0.5770049429730997,0.8858107126615881,0.6108911235289975,0.9508150146834731,0.7942662367263313,0.7072487980712417,0.5895196882724287,0.7615457101991555,0.5138639776945766,0.8183690521977531
36045,0.7975476335350553,1.1616945440045998,0.8272637596199008,0.7906566472981517,0.9693649439939311,0.7883463385622185,1.1591710574521654,0.8945359662020106,0.5660910888897828,0.7214043299966163,1.1560642332981088,0.7153430193086373,0.603298605956624
36047,0.5833537624737587,0.5736199647540723,0.6145169278212583,0.5413963255855909,0.575369381613777,0.5793572699865087,0.6453955471127796,0.6624301109342342,0.5656043381684672,0.6170150729428423,0.6537225482300298,0.7347515508402669,0.8798614557460703
36049,0.7277723573559967,0.9129230208287622,0.5976808476069773,0.9250973455979292,0.976837273625279,0.9528170256661791,1.077353196755191,2.0982369316207,0.7612781281372487,1.0648636266422924,0.9472014857751334,0.8336426400728562,0.8587521231847076
36051,0.7715847400730799,0.8687984081553721,1.180821444119803,0.96215937594003,0.6949266557153411,1.0900820352040712,1.0356819882014525,1.0254436685730368,1.4626859175527063,0.740511292225209,1.087157378132409,0.8219359067680637,0.745863083834812
