FIPS,2014 DR,2015 DR,2016 DR,2017 DR,2018 DR,2019 DR,2020 DR
51031,38.0,33.9,43.0,33.6,28.2,6.4,5.3
51033,19.9,20.6,35.3,32.2,28.7,4.4,4.2
51035,44.7,45.3,44.9,36.8,33.0,48.0,46.4
51036,-9.0,-9.0,-9.0,-9.0,-9.0,12.2,6.7
51037,43.9,43.3,38.9,31.5,26.2,25.2,25.5
51041,77.9,73.4,67.8,56.2,45.6,38.5,36.6
51043,21.6,27.7,28.5,28.1,24.0,19.4,17.0
51045,8.4,6.5,5.2,6.1,0.0,4.5,1.5
51047,79.3,71.5,65.5,53.3,46.5,19.7,21.8
51049,35.5,33.1,29.3,21.7,18.2,0.1,-9.0
51051,157.3,137.5,185.1,154.7,131.5,97.9,79.9
51053,5.5,5.6,5.1,3.8,0.7,1.3,1.9
51057,123.3,122.9,109.5,87.8,69.2,78.9,60.6
51059,33.7,32.0,29.7,25.3,21.8,27.7,26.3
51061,81.6,76.5,72.2,62.3,51.1,34.7,33.1
51063,65.0,59.3,50.0,34.8,27.7,7.8,9.0
51065,38.0,36.4,31.4,27.0,24.4,7.3,6.3
51067,96.2,87.4,80.1,68.4,59.6,16.6,16.0
51069,62.9,59.9,58.2,50.7,43.9,4.2,3.6
51071,149.5,142.6,119.8,101.9,84.9,31.6,26.5
51073,128.1,119.4,107.5,88.8,71.9,33.9,37.1
51075,16.4,15.3,14.8,10.7,1.3,9.0,11.1
51077,28.3,8.7,25.0,20.1,17.3,10.5,14.1
51079,88.8,83.1,77.8,66.0,54.2,16.0,12.9
51081,-9.0,-9.0,-9.0,-9.0,-9.0,1.5,1.4
51083,75.9,87.8,81.3,71.0,57.5,24.5,18.5
51085,102.0,96.0,90.2,73.8,57.9,50.1,47.2
51087,81.0,75.3,68.2,56.5,46.1,51.3,46.7
51089,101.1,86.9,73.4,63.7,54.2,6.4,5.8
51091,-9.0,-9.0,-9.0,-9.0,-9.0,0.7,0.3
51093,67.3,67.8,74.1,64.5,56.4,13.5,12.7
51095,112.7,106.1,96.2,80.7,69.7,41.9,39.2
51097,-9.0,-9.0,-9.0,-9.0,-9.0,2.2,0.5
51099,54.5,53.5,54.6,44.7,39.8,4.4,4.9
51101,47.4,42.3,40.3,29.6,22.8,7.8,9.3
51103,187.1,183.2,156.9,125.4,98.7,43.8,42.5
51105,129.3,112.3,149.5,132.2,112.5,64.4,57.0
51107,40.9,38.3,36.8,31.6,27.2,17.4,17.2
51109,58.9,53.2,49.8,42.2,35.3,9.9,8.7
51111,4.3,3.0,1.6,1.2,0.0,6.8,6.3
51113,-9.0,-9.0,-9.0,-9.0,-9.0,4.7,4.9
51115,63.4,60.2,55.2,49.9,45.9,3.1,3.4
51117,115.3,112.0,105.7,83.9,69.2,48.0,47.3
51119,5.4,4.5,3.1,3.1,0.1,8.5,7.7
51121,72.5,66.0,61.6,53.9,46.1,56.2,49.3
51125,27.4,26.7,21.9,18.0,14.4,19.6,20.5
51127,68.8,61.6,58.7,44.5,35.7,16.5,17.3
51131,115.5,112.7,113.8,95.6,92.4,74.0,65.9
51133,37.3,34.9,30.7,23.7,19.0,8.0,7.5
51135,88.6,64.3,77.3,66.6,52.4,34.8,32.7
51137,105.3,96.6,91.0,74.4,61.8,19.3,18.1
51139,102.9,99.4,86.0,76.9,68.5,40.6,35.9
51141,85.1,78.1,69.2,62.0,48.1,43.5,40.4
51143,22.8,24.4,22.3,16.7,13.7,7.1,7.1
51145,55.5,51.3,45.8,41.9,37.9,15.8,14.8
51147,113.6,105.2,99.5,83.5,72.2,26.4,20.9
51149,0.6,-9.0,-9.0,-9.0,-9.0,9.3,9.1
51153,44.0,40.6,38.5,32.6,28.3,17.3,16.3
51155,142.6,135.6,134.1,113.6,97.3,45.4,35.3
51157,-9.0,-9.0,-9.0,-9.0,-9.0,10.8,6.8
51159,45.5,43.5,44.0,35.5,29.5,5.0,4.1
51161,98.6,91.1,84.4,75.0,67.3,86.3,74.5
51163,-9.0,-9.0,-9.0,0.1,2.8,17.5,14.3
51165,34.8,32.6,30.3,27.9,21.2,7.4,14.0
51167,138.3,117.6,111.7,105.8,90.5,57.2,66.5
51169,169.4,161.9,153.7,139.0,123.2,169.4,142.9
51171,84.4,74.7,69.0,53.2,42.2,22.3,19.5
51173,151.7,139.7,131.3,104.9,83.9,41.4,37.9
51175,3.5,2.9,0.0,-9.0,-9.0,2.2,1.8
51177,83.2,75.4,66.4,55.3,48.0,30.7,26.6
51179,57.9,53.5,49.1,41.5,36.4,18.5,13.3
51181,-9.0,-9.0,-9.0,-9.0,-9.0,1.2,1.2
51183,27.1,24.6,22.0,14.1,10.2,6.0,4.7
51185,231.1,200.5,179.3,158.1,132.2,78.9,70.6
51187,99.6,92.4,87.6,78.1,65.0,21.1,18.1
51191,127.5,116.1,105.0,88.3,74.4,57.6,58.1
51193,52.4,45.7,43.0,34.7,29.8,4.0,4.5
51195,235.7,214.1,194.5,164.0,140.9,62.9,64.1
51197,122.5,120.5,109.5,94.0,78.8,42.2,51.9
51199,57.7,50.6,47.0,40.0,35.2,21.7,19.9
51510,38.3,35.9,33.0,27.6,24.1,20.2,19.2
51520,190.8,186.0,174.2,162.2,148.2,30.0,24.6
51530,85.1,71.9,85.2,81.9,78.8,27.4,25.5
51540,77.2,69.2,52.8,45.1,35.3,163.1,153.8
51550,74.8,68.4,65.5,55.1,48.1,40.7,38.0
51570,277.3,243.0,222.2,181.3,145.5,82.6,73.1
51580,287.6,256.4,235.3,222.4,177.8,54.0,117.6
51590,199.1,188.6,179.2,162.2,134.4,80.4,67.8
51595,315.5,300.6,283.1,222.1,183.4,125.1,123.9
51600,88.7,81.4,78.8,69.4,62.4,66.9,58.2
51610,81.5,64.1,57.1,51.6,42.6,29.2,21.8
51620,294.5,271.8,268.2,234.5,204.6,72.2,57.0
51630,165.2,175.9,166.3,136.9,106.0,233.0,220.4
51640,460.3,431.1,394.4,357.5,301.3,161.1,96.7
51650,90.9,86.9,76.8,60.8,49.7,32.3,27.2
51660,143.3,133.7,124.7,107.3,87.7,89.7,77.9
51670,131.4,115.6,151.7,149.4,136.4,57.2,49.2
51678,325.7,269.0,237.0,215.4,191.3,116.7,113.6
51680,154.2,137.6,116.7,93.5,79.1,104.6,104.5
51683,123.9,117.1,109.7,89.4,79.1,84.4,73.4
51685,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
51690,532.5,444.4,399.9,346.6,293.5,374.5,343.7
51700,73.5,69.1,62.8,50.4,40.7,61.1,56.3
51710,74.1,70.8,64.8,54.0,43.9,71.9,69.6
51720,563.3,504.9,470.3,402.0,311.3,567.9,406.7
51730,167.4,157.5,152.2,129.4,104.9,60.2,48.7
51735,102.6,93.7,80.6,65.4,62.6,5.7,4.9
51740,120.6,114.5,102.4,83.7,69.8,59.5,47.0
51750,124.4,108.3,97.8,84.7,70.5,44.0,45.4
51760,67.8,59.4,53.2,41.5,32.1,58.7,55.2
51770,122.0,108.3,102.1,87.9,70.6,84.6,89.0
51775,242.5,220.7,206.0,181.1,156.7,387.3,375.6
51790,217.6,190.1,175.0,144.8,120.9,54.4,55.2
51800,91.5,90.0,85.4,75.1,64.2,45.9,43.8
51810,68.4,65.1,61.0,52.2,45.3,44.1,38.4
51820,262.5,232.1,202.9,170.4,138.0,49.3,45.4
51830,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,0.2
51840,201.6,189.9,175.0,137.3,123.4,226.6,219.0
53001,33.0,30.0,27.6,26.2,21.7,17.1,16.3
53003,152.8,146.5,150.9,133.9,122.9,51.3,59.9
53005,110.5,107.8,102.4,89.9,73.8,76.6,72.9
53007,91.9,86.9,79.4,70.6,61.5,64.4,58.1
53009,140.0,127.8,119.7,100.7,83.4,51.1,43.1
53011,67.5,63.7,60.3,53.8,46.7,41.2,39.8
53013,128.7,117.4,119.9,102.3,97.7,88.9,138.2
53015,105.6,98.2,89.4,76.6,65.4,40.8,38.2
53017,67.7,65.7,65.1,56.4,52.3,19.8,13.7
53019,76.1,70.3,66.4,59.5,55.9,31.6,38.0
53021,70.1,69.0,62.6,53.4,46.4,18.4,12.4
53023,143.0,132.4,119.0,94.8,100.1,98.6,71.3
53025,81.1,76.4,73.4,65.7,55.6,36.5,31.7
53027,123.9,119.7,113.0,93.6,79.0,51.5,49.1
53029,46.6,43.5,42.8,38.6,36.2,20.9,19.0
53031,96.5,90.4,85.1,79.2,70.0,50.1,45.5
53033,55.5,51.2,47.4,41.6,35.8,39.5,36.4
53035,71.2,66.7,61.9,56.3,48.4,37.4,36.1
53037,65.0,62.6,56.2,47.5,37.7,22.9,18.4
53039,29.4,23.7,3.2,20.0,22.0,32.4,30.8
53041,116.0,107.1,96.8,80.7,70.1,40.1,37.2
53043,164.1,93.4,93.1,77.4,68.1,69.0,64.4
53045,100.9,97.2,87.1,76.1,66.8,20.0,15.9
53047,77.3,78.7,71.1,63.7,52.4,44.9,42.6
53049,48.3,44.3,37.9,30.2,25.5,18.5,17.6
53051,136.0,126.5,118.0,101.3,87.4,85.2,83.5
53053,72.9,69.0,65.2,56.7,49.8,43.9,40.4
53055,36.8,42.3,57.6,61.0,52.2,30.5,26.3
53057,94.3,89.5,80.7,71.1,66.0,59.5,55.0
53059,60.1,44.5,3.9,2.8,0.0,16.1,17.5
53061,83.5,78.4,70.6,61.0,51.7,31.7,30.4
53063,92.5,87.0,83.7,76.7,68.5,63.9,58.8
53065,92.0,84.8,82.5,76.6,63.1,52.1,50.9
53067,71.6,69.6,63.1,54.6,47.6,47.7,44.0
53069,67.1,27.3,6.0,5.8,-9.0,3.6,3.6
53071,94.2,90.8,86.7,76.9,62.7,55.1,47.4
53073,79.3,76.7,71.2,63.7,55.5,44.9,39.9
53075,53.0,52.5,49.5,46.7,41.2,41.8,36.6
53077,78.0,72.4,68.0,60.0,50.3,42.4,38.5
54001,110.7,93.8,67.2,56.0,48.3,25.0,23.0
54003,115.3,100.9,90.2,83.3,72.7,35.2,30.2
54005,192.1,172.5,142.4,109.5,105.0,81.5,78.3
54007,114.5,98.6,90.0,79.9,70.3,25.7,22.5
54009,114.3,98.4,86.3,76.7,65.6,17.0,14.6
54011,148.8,135.7,122.3,108.7,92.1,130.0,124.2
54013,70.2,57.5,46.5,36.8,31.3,38.3,42.9
54015,75.3,67.5,62.6,52.4,45.2,20.9,18.8
54017,47.7,42.3,33.6,27.1,23.1,0.6,0.7
54019,95.4,91.7,78.1,62.9,53.7,27.3,23.6
54021,81.8,75.6,59.2,50.8,41.8,6.4,8.0
54023,104.4,94.5,84.1,74.1,67.3,59.9,57.1
54025,148.4,127.2,107.6,96.2,77.7,55.7,58.6
54027,82.1,68.4,69.2,65.0,53.7,18.9,20.2
54029,152.0,139.5,143.9,120.4,111.1,109.5,77.7
54031,97.0,86.1,80.7,70.2,62.5,25.6,26.6
54033,130.3,119.9,102.9,89.7,79.9,98.6,85.7
54035,130.6,107.1,81.9,68.9,57.7,23.0,19.7
54037,88.6,85.9,88.4,77.0,64.0,24.8,23.6
54039,155.2,131.0,111.2,96.0,79.0,96.9,87.0
54041,107.7,87.0,83.2,74.3,66.7,57.9,59.4
54043,73.9,64.1,53.3,41.0,33.9,25.7,26.8
54045,263.0,206.6,194.3,171.3,146.4,93.7,85.1
54047,156.4,137.1,104.4,86.7,73.2,22.7,20.7
54049,113.0,97.0,89.0,75.9,59.7,39.7,37.1
54051,137.9,130.5,117.2,110.2,91.2,61.4,74.6
54053,118.3,101.7,81.5,69.4,57.3,57.1,56.2
54055,160.5,150.8,119.3,102.8,85.5,65.3,54.7
54057,118.2,108.8,101.4,81.8,69.5,29.1,26.5
54059,181.3,134.2,96.5,74.8,48.7,69.0,68.0
54061,78.2,69.7,59.1,46.8,38.0,68.9,62.0
54063,28.3,27.1,42.7,33.6,18.3,15.6,16.5
54065,72.3,71.9,73.6,68.0,61.7,26.9,23.1
54067,186.8,157.4,134.8,115.6,106.6,57.2,47.3
54069,106.9,95.4,80.7,68.2,55.6,106.5,86.8
54071,83.6,88.7,83.7,60.2,42.7,10.7,8.9
54073,134.1,122.8,113.9,100.5,80.3,28.4,10.7
54075,68.1,56.7,58.3,48.9,46.4,15.2,16.9
54077,71.4,74.0,70.7,61.1,51.1,36.8,32.6
54079,121.2,106.6,95.5,79.9,66.6,48.1,49.4
54081,164.6,144.6,104.6,80.5,66.3,64.0,56.5
54083,122.4,112.7,95.1,87.9,75.3,52.9,42.3
54085,69.2,58.5,68.0,58.7,50.6,13.1,13.6
54087,125.6,109.1,94.5,88.8,73.9,41.8,42.5
54089,108.2,105.1,115.4,89.7,79.6,70.5,54.7
54091,89.2,80.9,69.8,59.1,51.6,27.4,24.9
54093,41.2,46.6,41.2,35.8,42.4,25.3,21.5
54095,63.1,55.0,51.6,45.2,38.2,16.0,11.6
54097,82.6,71.8,58.0,50.2,43.5,15.7,13.2
54099,82.5,76.1,67.5,62.2,60.3,12.4,10.9
54101,76.6,69.3,61.3,52.2,49.0,124.8,118.2
54103,118.0,108.1,95.5,86.3,66.3,35.3,33.2
54105,66.2,50.5,38.1,34.4,33.3,13.6,14.4
54107,152.3,132.7,109.4,93.1,76.4,78.8,66.8
54109,218.2,192.8,143.6,112.1,88.9,41.5,42.2
55001,49.6,45.7,43.6,37.4,29.5,8.5,4.7
55003,98.8,101.5,86.7,73.8,71.8,57.2,61.4
55005,79.9,75.5,76.8,70.3,54.8,43.1,42.6
55007,10.3,10.4,9.5,5.1,-9.0,4.4,4.0
55009,73.6,69.8,65.2,55.7,49.0,51.4,48.0
55011,7.2,2.2,0.4,0.4,0.0,3.6,3.7
55013,58.7,63.8,63.0,62.7,58.8,25.5,26.8
55015,21.8,20.6,19.7,18.3,16.8,13.1,9.6
55017,63.2,64.6,64.3,52.7,43.8,17.5,16.1
55019,35.1,36.6,32.1,27.1,25.3,21.0,16.1
55021,103.5,98.2,93.2,80.7,69.4,35.3,35.7
55023,79.7,72.9,71.4,64.0,58.9,31.9,30.3
55025,62.4,58.8,53.1,43.6,37.9,47.1,42.8
55027,46.3,45.1,41.6,37.1,33.7,29.7,29.7
55029,59.8,70.8,65.4,57.9,52.7,30.0,29.2
55031,84.4,73.0,61.9,49.1,42.0,17.4,15.8
55033,53.0,43.1,38.4,33.4,29.2,19.9,17.2
55035,72.2,63.6,57.7,48.4,43.4,60.7,57.6
55037,-9.0,-9.0,-9.0,-9.0,-9.0,18.1,9.2
55039,57.4,55.5,51.5,44.2,43.0,31.1,29.0
55041,53.9,50.4,45.8,40.9,38.5,5.6,6.5
55043,53.7,51.5,46.7,42.6,37.5,27.7,27.1
55045,64.3,60.0,54.1,46.3,43.1,40.9,41.4
55047,74.1,67.3,61.9,53.5,46.6,28.2,21.6
55049,51.0,50.0,46.5,39.8,35.4,25.5,26.2
55051,75.1,72.4,64.8,65.4,70.1,29.9,29.7
55053,30.0,26.8,25.3,23.1,17.3,14.5,12.9
55055,73.2,68.4,63.6,54.5,47.8,17.5,15.5
55057,117.3,123.9,118.9,102.4,82.3,34.6,36.5
55059,75.8,71.3,64.0,53.2,47.3,31.5,30.0
55061,27.3,24.8,23.8,15.3,14.7,13.9,12.4
55063,71.1,64.8,63.0,57.6,50.2,55.2,53.4
55065,14.9,14.1,14.2,12.9,4.8,21.1,20.3
55067,111.6,106.4,94.4,83.2,72.0,42.9,40.5
55069,82.1,78.4,75.4,63.4,56.8,26.8,27.1
55071,74.8,69.4,59.5,48.9,46.9,33.1,29.4
55073,56.3,53.0,49.9,42.5,39.2,49.5,46.4
55075,89.2,82.1,76.3,64.4,60.3,42.2,40.1
55077,38.4,36.4,33.2,26.4,22.8,4.4,2.6
55078,-9.0,-9.0,-9.0,-9.0,-9.0,10.7,9.6
55079,89.7,84.7,76.8,63.8,53.4,68.2,62.6
55081,74.2,67.6,65.4,58.3,51.3,34.5,32.1
55083,43.5,39.6,36.5,31.0,25.1,15.6,19.2
55085,102.4,93.2,84.2,69.6,61.9,49.8,50.4
55087,66.7,61.6,57.6,49.9,45.6,43.0,40.2
55089,66.5,63.7,61.2,55.5,46.5,50.8,45.4
55091,72.0,63.5,57.6,49.4,46.8,25.6,26.0
55093,37.4,36.5,38.7,31.2,24.5,14.4,11.6
55095,79.5,72.1,63.2,53.3,49.5,47.2,44.6
55097,65.8,59.6,55.2,47.1,40.5,30.7,21.9
55099,62.1,56.0,50.1,51.2,47.4,29.7,29.4
55101,89.1,84.7,78.4,65.1,54.9,39.9,35.4
55103,19.8,17.5,36.9,38.6,34.7,17.3,17.0
55105,89.5,84.5,78.2,64.2,55.9,43.9,42.3
55107,40.4,34.4,31.3,28.0,23.2,16.8,14.0
55109,47.5,40.7,33.4,31.5,28.4,15.9,15.6
55111,75.7,73.8,66.8,57.1,49.4,38.2,37.3
55113,101.5,101.1,89.4,77.7,72.9,40.1,35.5
55115,54.1,48.0,42.0,35.6,34.2,16.2,12.2
55117,77.6,73.5,67.0,54.5,43.9,55.9,55.0
55119,33.5,31.5,29.2,22.1,14.4,11.3,13.1
55121,25.6,23.5,17.5,14.0,10.2,6.2,6.0
55123,51.0,46.7,42.2,37.2,34.2,26.5,23.7
55125,70.2,62.4,61.9,52.4,42.3,28.3,30.2
55127,72.4,67.4,63.0,52.0,45.4,20.3,18.7
55129,65.4,29.5,29.1,26.9,22.5,53.1,52.1
55131,76.1,71.2,65.7,55.1,48.2,26.6,25.1
55133,76.9,73.6,68.3,58.3,51.1,41.2,41.1
55135,94.8,89.0,84.7,72.7,63.4,34.4,32.7
55137,26.6,25.3,26.5,24.9,25.4,14.6,16.0
55139,64.2,59.3,54.9,48.2,44.6,45.1,41.0
55141,83.5,75.4,72.0,60.1,52.5,50.7,47.4
56001,55.8,51.7,46.7,42.9,37.5,26.2,24.9
56003,62.1,58.6,56.0,49.6,46.8,28.2,32.1
56005,82.2,75.1,70.8,66.1,56.0,40.6,37.6
56007,76.8,80.7,72.5,60.0,50.2,70.3,59.0
56009,64.5,60.2,65.5,64.7,58.0,28.7,26.9
56011,0.6,0.6,0.3,0.4,-9.0,6.4,5.3
56013,95.1,93.1,83.6,76.1,59.2,48.0,41.0
56015,42.3,38.8,31.9,29.8,29.5,7.6,15.0
56017,98.3,102.6,98.1,87.8,97.1,105.5,98.5
56019,68.0,67.6,65.8,60.6,55.2,34.8,29.6
56021,84.3,77.9,71.6,63.7,56.0,53.5,51.1
56023,80.1,80.8,77.6,64.3,58.5,39.7,40.7
56025,89.3,81.9,82.6,72.5,64.6,74.2,68.0
56027,2.4,1.5,3.0,1.5,0.0,2.3,5.8
56029,106.0,97.9,85.3,73.1,72.8,59.5,55.6
56031,58.5,55.3,54.5,51.3,51.6,17.6,16.8
56033,60.8,55.3,51.8,44.0,37.2,33.5,33.5
56035,63.7,56.6,58.6,54.0,55.8,54.0,29.0
56037,93.5,86.4,87.7,86.8,79.2,70.0,70.0
56039,81.2,76.5,62.7,58.7,42.6,54.6,50.6
56041,112.4,104.7,105.4,99.8,95.9,59.5,60.0
56043,109.7,95.3,81.3,81.9,75.0,46.7,40.2
56045,68.3,58.3,46.7,39.4,35.2,4.7,6.7
